시행일자,부위,외기조건,용도,지역,열관류율
19870721,바닥난방이 아닌 최하층 바닥,외기 직접,공동주택,중부1,0.58
19870721,바닥난방인 최하층 바닥,외기 간접,공동주택,중부1,0.58
19870721,바닥난방이 아닌 최하층 바닥,외기 간접,공동주택,중부1,0.58
19870721,바닥난방인 최하층 바닥,외기 직접,공동주택 외,중부1,0.58
19870721,바닥난방이 아닌 최하층 바닥,외기 직접,공동주택 외,중부1,0.58
19870721,바닥난방인 최하층 바닥,외기 간접,공동주택 외,중부1,0.58
19870721,바닥난방이 아닌 최하층 바닥,외기 간접,공동주택 외,중부1,0.58
19870721,바닥난방인 층간바닥,외기 직접,공동주택,중부1,0.58
19870721,바닥난방인 층간바닥,외기 직접,공동주택 외,중부1,0.58
19870721,바닥난방인 층간바닥,외기 간접,공동주택,중부1,0.58
19870721,바닥난방인 층간바닥,외기 간접,공동주택 외,중부1,0.58
19870721,바닥난방이 아닌 층간바닥,외기 직접,공동주택,중부1,0.58
19870721,바닥난방이 아닌 층간바닥,외기 직접,공동주택 외,중부1,0.58
19870721,바닥난방이 아닌 층간바닥,외기 간접,공동주택,중부1,0.58
19870721,바닥난방이 아닌 층간바닥,외기 간접,공동주택 외,중부1,0.58
19870721,외벽,외기 직접,공동주택,중부2,0.58
19870721,외벽,외기 간접,공동주택,중부2,0.58
19870721,외벽,외기 직접,공동주택 외,중부2,0.58
19870721,외벽,외기 간접,공동주택 외,중부2,0.58
19870721,최상층 지붕,외기 직접,공동주택,중부2,0.41
19870721,최상층 지붕,외기 간접,공동주택,중부2,0.41
19870721,최상층 지붕,외기 직접,공동주택 외,중부2,0.41
19870721,최상층 지붕,외기 간접,공동주택 외,중부2,0.41
19870721,바닥난방인 최하층 바닥,외기 직접,공동주택,중부2,0.58
19870721,바닥난방이 아닌 최하층 바닥,외기 직접,공동주택,중부2,0.58
19870721,바닥난방인 최하층 바닥,외기 간접,공동주택,중부2,0.58
19870721,바닥난방이 아닌 최하층 바닥,외기 간접,공동주택,중부2,0.58
19870721,바닥난방인 최하층 바닥,외기 직접,공동주택 외,중부2,0.58
19870721,바닥난방이 아닌 최하층 바닥,외기 직접,공동주택 외,중부2,0.58
19870721,바닥난방인 최하층 바닥,외기 간접,공동주택 외,중부2,0.58
19870721,바닥난방이 아닌 최하층 바닥,외기 간접,공동주택 외,중부2,0.58
19870721,바닥난방인 층간바닥,외기 직접,공동주택,중부2,0.58
19870721,바닥난방인 층간바닥,외기 직접,공동주택 외,중부2,0.58
19870721,바닥난방인 층간바닥,외기 간접,공동주택,중부2,0.58
19870721,바닥난방인 층간바닥,외기 간접,공동주택 외,중부2,0.58
19870721,바닥난방이 아닌 층간바닥,외기 직접,공동주택,중부2,0.58
19870721,바닥난방이 아닌 층간바닥,외기 직접,공동주택 외,중부2,0.58
19870721,바닥난방이 아닌 층간바닥,외기 간접,공동주택,중부2,0.58
19870721,바닥난방이 아닌 층간바닥,외기 간접,공동주택 외,중부2,0.58
19870721,외벽,외기 직접,공동주택,남부,0.76
19870721,외벽,외기 간접,공동주택,남부,0.76
19870721,외벽,외기 직접,공동주택 외,남부,0.76
19870721,외벽,외기 간접,공동주택 외,남부,0.76
19870721,최상층 지붕,외기 직접,공동주택,남부,0.52
19870721,최상층 지붕,외기 간접,공동주택,남부,0.52
19870721,최상층 지붕,외기 직접,공동주택 외,남부,0.52
19870721,최상층 지붕,외기 간접,공동주택 외,남부,0.52
19870721,바닥난방인 최하층 바닥,외기 직접,공동주택,남부,0.76
19870721,바닥난방이 아닌 최하층 바닥,외기 직접,공동주택,남부,0.76
19870721,바닥난방인 최하층 바닥,외기 간접,공동주택,남부,0.76
19870721,바닥난방이 아닌 최하층 바닥,외기 간접,공동주택,남부,0.76
19870721,바닥난방인 최하층 바닥,외기 직접,공동주택 외,남부,0.76
19870721,바닥난방이 아닌 최하층 바닥,외기 직접,공동주택 외,남부,0.76
19870721,바닥난방인 최하층 바닥,외기 간접,공동주택 외,남부,0.76
19870721,바닥난방이 아닌 최하층 바닥,외기 간접,공동주택 외,남부,0.76
19870721,바닥난방인 층간바닥,외기 직접,공동주택,남부,0.76
19870721,바닥난방인 층간바닥,외기 직접,공동주택 외,남부,0.76
19870721,바닥난방인 층간바닥,외기 간접,공동주택,남부,0.76
19870721,바닥난방인 층간바닥,외기 간접,공동주택 외,남부,0.76
19870721,바닥난방이 아닌 층간바닥,외기 직접,공동주택,남부,0.76
19870721,바닥난방이 아닌 층간바닥,외기 직접,공동주택 외,남부,0.76
19870721,바닥난방이 아닌 층간바닥,외기 간접,공동주택,남부,0.76
19870721,바닥난방이 아닌 층간바닥,외기 간접,공동주택 외,남부,0.76
19870721,외벽,외기 직접,공동주택,제주도,1.16
19870721,외벽,외기 간접,공동주택,제주도,1.16
19870721,외벽,외기 직접,공동주택 외,제주도,1.16
19870721,외벽,외기 간접,공동주택 외,제주도,1.16
19870721,최상층 지붕,외기 직접,공동주택,제주도,0.76
19870721,최상층 지붕,외기 간접,공동주택,제주도,0.76
19870721,최상층 지붕,외기 직접,공동주택 외,제주도,0.76
19870721,최상층 지붕,외기 간접,공동주택 외,제주도,0.76
19870721,바닥난방인 최하층 바닥,외기 직접,공동주택,제주도,1.16
19870721,바닥난방이 아닌 최하층 바닥,외기 직접,공동주택,제주도,1.16
19870721,바닥난방인 최하층 바닥,외기 간접,공동주택,제주도,1.16
19870721,바닥난방이 아닌 최하층 바닥,외기 간접,공동주택,제주도,1.16
19870721,바닥난방인 최하층 바닥,외기 직접,공동주택 외,제주도,1.16
19870721,바닥난방이 아닌 최하층 바닥,외기 직접,공동주택 외,제주도,1.16
19870721,바닥난방인 최하층 바닥,외기 간접,공동주택 외,제주도,1.16
19870721,바닥난방이 아닌 최하층 바닥,외기 간접,공동주택 외,제주도,1.16
19870721,바닥난방인 층간바닥,외기 직접,공동주택,제주도,1.16
19870721,바닥난방인 층간바닥,외기 직접,공동주택 외,제주도,1.16
19870721,바닥난방인 층간바닥,외기 간접,공동주택,제주도,1.16
19870721,바닥난방인 층간바닥,외기 간접,공동주택 외,제주도,1.16
19870721,바닥난방이 아닌 층간바닥,외기 직접,공동주택,제주도,1.16
19870721,바닥난방이 아닌 층간바닥,외기 직접,공동주택 외,제주도,1.16
19870721,바닥난방이 아닌 층간바닥,외기 간접,공동주택,제주도,1.16
19870721,바닥난방이 아닌 층간바닥,외기 간접,공동주택 외,제주도,1.16
19840317,외벽,외기 직접,공동주택,중부1,0.58
19840317,외벽,외기 간접,공동주택,중부1,0.58
19840317,외벽,외기 직접,공동주택 외,중부1,0.58
19840317,외벽,외기 간접,공동주택 외,중부1,0.58
19840317,최상층 지붕,외기 직접,공동주택,중부1,0.58
19840317,최상층 지붕,외기 간접,공동주택,중부1,0.58
19840317,최상층 지붕,외기 직접,공동주택 외,중부1,0.58
19840317,최상층 지붕,외기 간접,공동주택 외,중부1,0.58
19840317,바닥난방인 최하층 바닥,외기 직접,공동주택,중부1,0.58
19840317,바닥난방이 아닌 최하층 바닥,외기 직접,공동주택,중부1,0.58
19840317,바닥난방인 최하층 바닥,외기 간접,공동주택,중부1,0.58
19840317,바닥난방이 아닌 최하층 바닥,외기 간접,공동주택,중부1,0.58
19840317,바닥난방인 최하층 바닥,외기 직접,공동주택 외,중부1,0.58
19840317,바닥난방이 아닌 최하층 바닥,외기 직접,공동주택 외,중부1,0.58
19840317,바닥난방인 최하층 바닥,외기 간접,공동주택 외,중부1,0.58
19840317,바닥난방이 아닌 최하층 바닥,외기 간접,공동주택 외,중부1,0.58
19840317,바닥난방인 층간바닥,외기 직접,공동주택,중부1,0.58
19840317,바닥난방인 층간바닥,외기 직접,공동주택 외,중부1,0.58
19840317,바닥난방인 층간바닥,외기 간접,공동주택,중부1,0.58
19840317,바닥난방인 층간바닥,외기 간접,공동주택 외,중부1,0.58
19840317,바닥난방이 아닌 층간바닥,외기 직접,공동주택,중부1,0.58
19840317,바닥난방이 아닌 층간바닥,외기 직접,공동주택 외,중부1,0.58
19840317,바닥난방이 아닌 층간바닥,외기 간접,공동주택,중부1,0.58
19840317,바닥난방이 아닌 층간바닥,외기 간접,공동주택 외,중부1,0.58
19840317,외벽,외기 직접,공동주택,중부2,0.58
19840317,외벽,외기 간접,공동주택,중부2,0.58
19840317,외벽,외기 직접,공동주택 외,중부2,0.58
19840317,외벽,외기 간접,공동주택 외,중부2,0.58
19840317,최상층 지붕,외기 직접,공동주택,중부2,0.58
19840317,최상층 지붕,외기 간접,공동주택,중부2,0.58
19840317,최상층 지붕,외기 직접,공동주택 외,중부2,0.58
19840317,최상층 지붕,외기 간접,공동주택 외,중부2,0.58
19840317,바닥난방인 최하층 바닥,외기 직접,공동주택,중부2,0.58
19840317,바닥난방이 아닌 최하층 바닥,외기 직접,공동주택,중부2,0.58
19840317,바닥난방인 최하층 바닥,외기 간접,공동주택,중부2,0.58
19840317,바닥난방이 아닌 최하층 바닥,외기 간접,공동주택,중부2,0.58
19840317,바닥난방인 최하층 바닥,외기 직접,공동주택 외,중부2,0.58
19840317,바닥난방이 아닌 최하층 바닥,외기 직접,공동주택 외,중부2,0.58
19840317,바닥난방인 최하층 바닥,외기 간접,공동주택 외,중부2,0.58
19840317,바닥난방이 아닌 최하층 바닥,외기 간접,공동주택 외,중부2,0.58
19840317,바닥난방인 층간바닥,외기 직접,공동주택,중부2,0.58
19840317,바닥난방인 층간바닥,외기 직접,공동주택 외,중부2,0.58
19840317,바닥난방인 층간바닥,외기 간접,공동주택,중부2,0.58
19840317,바닥난방인 층간바닥,외기 간접,공동주택 외,중부2,0.58
19840317,바닥난방이 아닌 층간바닥,외기 직접,공동주택,중부2,0.58
19840317,바닥난방이 아닌 층간바닥,외기 직접,공동주택 외,중부2,0.58
19840317,바닥난방이 아닌 층간바닥,외기 간접,공동주택,중부2,0.58
19840317,바닥난방이 아닌 층간바닥,외기 간접,공동주택 외,중부2,0.58
19840317,외벽,외기 직접,공동주택,남부,0.58
19840317,외벽,외기 간접,공동주택,남부,0.58
19840317,외벽,외기 직접,공동주택 외,남부,0.58
19840317,외벽,외기 간접,공동주택 외,남부,0.58
19840317,최상층 지붕,외기 직접,공동주택,남부,0.58
19840317,최상층 지붕,외기 간접,공동주택,남부,0.58
19840317,최상층 지붕,외기 직접,공동주택 외,남부,0.58
19840317,최상층 지붕,외기 간접,공동주택 외,남부,0.58
19840317,바닥난방인 최하층 바닥,외기 직접,공동주택,남부,0.58
19840317,바닥난방이 아닌 최하층 바닥,외기 직접,공동주택,남부,0.58
19840317,바닥난방인 최하층 바닥,외기 간접,공동주택,남부,0.58
19840317,바닥난방이 아닌 최하층 바닥,외기 간접,공동주택,남부,0.58
19840317,바닥난방인 최하층 바닥,외기 직접,공동주택 외,남부,0.58
19840317,바닥난방이 아닌 최하층 바닥,외기 직접,공동주택 외,남부,0.58
19840317,바닥난방인 최하층 바닥,외기 간접,공동주택 외,남부,0.58
19840317,바닥난방이 아닌 최하층 바닥,외기 간접,공동주택 외,남부,0.58
19840317,바닥난방인 층간바닥,외기 직접,공동주택,남부,0.58
19840317,바닥난방인 층간바닥,외기 직접,공동주택 외,남부,0.58
19840317,바닥난방인 층간바닥,외기 간접,공동주택,남부,0.58
19840317,바닥난방인 층간바닥,외기 간접,공동주택 외,남부,0.58
19840317,바닥난방이 아닌 층간바닥,외기 직접,공동주택,남부,0.58
19840317,바닥난방이 아닌 층간바닥,외기 직접,공동주택 외,남부,0.58
19840317,바닥난방이 아닌 층간바닥,외기 간접,공동주택,남부,0.58
19840317,바닥난방이 아닌 층간바닥,외기 간접,공동주택 외,남부,0.58
19840317,외벽,외기 직접,공동주택,제주도,1.16
19840317,외벽,외기 간접,공동주택,제주도,1.16
19840317,외벽,외기 직접,공동주택 외,제주도,1.16
19840317,외벽,외기 간접,공동주택 외,제주도,1.16
19840317,최상층 지붕,외기 직접,공동주택,제주도,1.16
19840317,최상층 지붕,외기 간접,공동주택,제주도,1.16
19840317,최상층 지붕,외기 직접,공동주택 외,제주도,1.16
19840317,최상층 지붕,외기 간접,공동주택 외,제주도,1.16
19840317,바닥난방인 최하층 바닥,외기 직접,공동주택,제주도,1.16
19840317,바닥난방이 아닌 최하층 바닥,외기 직접,공동주택,제주도,1.16
19840317,바닥난방인 최하층 바닥,외기 간접,공동주택,제주도,1.16
19840317,바닥난방이 아닌 최하층 바닥,외기 간접,공동주택,제주도,1.16
19840317,바닥난방인 최하층 바닥,외기 직접,공동주택 외,제주도,1.16
19840317,바닥난방이 아닌 최하층 바닥,외기 직접,공동주택 외,제주도,1.16
19840317,바닥난방인 최하층 바닥,외기 간접,공동주택 외,제주도,1.16
19840317,바닥난방이 아닌 최하층 바닥,외기 간접,공동주택 외,제주도,1.16
19840317,바닥난방인 층간바닥,외기 직접,공동주택,제주도,1.16
19840317,바닥난방인 층간바닥,외기 직접,공동주택 외,제주도,1.16
19840317,바닥난방인 층간바닥,외기 간접,공동주택,제주도,1.16
19840317,바닥난방인 층간바닥,외기 간접,공동주택 외,제주도,1.16
19840317,바닥난방이 아닌 층간바닥,외기 직접,공동주택,제주도,1.16
19840317,바닥난방이 아닌 층간바닥,외기 직접,공동주택 외,제주도,1.16
19840317,바닥난방이 아닌 층간바닥,외기 간접,공동주택,제주도,1.16
19840317,바닥난방이 아닌 층간바닥,외기 간접,공동주택 외,제주도,1.16
19790916,외벽,외기 직접,공동주택,중부1,1.04
19790916,외벽,외기 간접,공동주택,중부1,1.04
19790916,외벽,외기 직접,공동주택 외,중부1,2.09
19790916,외벽,외기 간접,공동주택 외,중부1,2.09
19790916,최상층 지붕,외기 직접,공동주택,중부1,1.04
19790916,최상층 지붕,외기 간접,공동주택,중부1,1.04
19790916,최상층 지붕,외기 직접,공동주택 외,중부1,1.04
19790916,최상층 지붕,외기 간접,공동주택 외,중부1,1.04
19790916,바닥난방인 최하층 바닥,외기 직접,공동주택,중부1,1.74
19790916,바닥난방이 아닌 최하층 바닥,외기 직접,공동주택,중부1,1.74
19790916,바닥난방인 최하층 바닥,외기 간접,공동주택,중부1,1.74
19790916,바닥난방이 아닌 최하층 바닥,외기 간접,공동주택,중부1,1.74
19790916,바닥난방인 최하층 바닥,외기 직접,공동주택 외,중부1,1.74
19790916,바닥난방이 아닌 최하층 바닥,외기 직접,공동주택 외,중부1,1.74
19790916,바닥난방인 최하층 바닥,외기 간접,공동주택 외,중부1,1.74
19790916,바닥난방이 아닌 최하층 바닥,외기 간접,공동주택 외,중부1,1.74
19790916,바닥난방인 층간바닥,외기 직접,공동주택,중부1,1.74
19790916,바닥난방인 층간바닥,외기 직접,공동주택 외,중부1,1.74
19790916,바닥난방인 층간바닥,외기 간접,공동주택,중부1,1.74
19790916,바닥난방인 층간바닥,외기 간접,공동주택 외,중부1,1.74
19790916,바닥난방이 아닌 층간바닥,외기 직접,공동주택,중부1,1.74
19790916,바닥난방이 아닌 층간바닥,외기 직접,공동주택 외,중부1,1.74
19790916,바닥난방이 아닌 층간바닥,외기 간접,공동주택,중부1,1.74
19790916,바닥난방이 아닌 층간바닥,외기 간접,공동주택 외,중부1,1.74
19790916,외벽,외기 직접,공동주택,중부2,1.04
19790916,외벽,외기 간접,공동주택,중부2,1.04
19790916,외벽,외기 직접,공동주택 외,중부2,2.09
19790916,외벽,외기 간접,공동주택 외,중부2,2.09
19790916,최상층 지붕,외기 직접,공동주택,중부2,1.04
19790916,최상층 지붕,외기 간접,공동주택,중부2,1.04
19790916,최상층 지붕,외기 직접,공동주택 외,중부2,1.04
19790916,최상층 지붕,외기 간접,공동주택 외,중부2,1.04
19790916,바닥난방인 최하층 바닥,외기 직접,공동주택,중부2,1.74
19790916,바닥난방이 아닌 최하층 바닥,외기 직접,공동주택,중부2,1.74
19790916,바닥난방인 최하층 바닥,외기 간접,공동주택,중부2,1.74
19790916,바닥난방이 아닌 최하층 바닥,외기 간접,공동주택,중부2,1.74
19790916,바닥난방인 최하층 바닥,외기 직접,공동주택 외,중부2,1.74
19790916,바닥난방이 아닌 최하층 바닥,외기 직접,공동주택 외,중부2,1.74
19790916,바닥난방인 최하층 바닥,외기 간접,공동주택 외,중부2,1.74
19790916,바닥난방이 아닌 최하층 바닥,외기 간접,공동주택 외,중부2,1.74
19790916,바닥난방인 층간바닥,외기 직접,공동주택,중부2,1.74
19790916,바닥난방인 층간바닥,외기 직접,공동주택 외,중부2,1.74
19790916,바닥난방인 층간바닥,외기 간접,공동주택,중부2,1.74
19790916,바닥난방인 층간바닥,외기 간접,공동주택 외,중부2,1.74
19790916,바닥난방이 아닌 층간바닥,외기 직접,공동주택,중부2,1.74
19790916,바닥난방이 아닌 층간바닥,외기 직접,공동주택 외,중부2,1.74
19790916,바닥난방이 아닌 층간바닥,외기 간접,공동주택,중부2,1.74
19790916,바닥난방이 아닌 층간바닥,외기 간접,공동주택 외,중부2,1.74
19790916,외벽,외기 직접,공동주택,남부,1.04
19790916,외벽,외기 간접,공동주택,남부,1.04
19790916,외벽,외기 직접,공동주택 외,남부,2.09
19790916,외벽,외기 간접,공동주택 외,남부,2.09
19790916,최상층 지붕,외기 직접,공동주택,남부,1.04
19790916,최상층 지붕,외기 간접,공동주택,남부,1.04
19790916,최상층 지붕,외기 직접,공동주택 외,남부,1.04
19790916,최상층 지붕,외기 간접,공동주택 외,남부,1.04
19790916,바닥난방인 최하층 바닥,외기 직접,공동주택,남부,1.74
19790916,바닥난방이 아닌 최하층 바닥,외기 직접,공동주택,남부,1.74
19790916,바닥난방인 최하층 바닥,외기 간접,공동주택,남부,1.74
19790916,바닥난방이 아닌 최하층 바닥,외기 간접,공동주택,남부,1.74
19790916,바닥난방인 최하층 바닥,외기 직접,공동주택 외,남부,1.74
19790916,바닥난방이 아닌 최하층 바닥,외기 직접,공동주택 외,남부,1.74
19790916,바닥난방인 최하층 바닥,외기 간접,공동주택 외,남부,1.74
19790916,바닥난방이 아닌 최하층 바닥,외기 간접,공동주택 외,남부,1.74
19790916,바닥난방인 층간바닥,외기 직접,공동주택,남부,1.74
19790916,바닥난방인 층간바닥,외기 직접,공동주택 외,남부,1.74
19790916,바닥난방인 층간바닥,외기 간접,공동주택,남부,1.74
19790916,바닥난방인 층간바닥,외기 간접,공동주택 외,남부,1.74
19790916,바닥난방이 아닌 층간바닥,외기 직접,공동주택,남부,1.74
19790916,바닥난방이 아닌 층간바닥,외기 직접,공동주택 외,남부,1.74
19790916,바닥난방이 아닌 층간바닥,외기 간접,공동주택,남부,1.74
19790916,바닥난방이 아닌 층간바닥,외기 간접,공동주택 외,남부,1.74
19790916,외벽,외기 직접,공동주택,제주도,1.04
19790916,외벽,외기 간접,공동주택,제주도,1.04
19790916,외벽,외기 직접,공동주택 외,제주도,2.09
19790916,외벽,외기 간접,공동주택 외,제주도,2.09
19790916,최상층 지붕,외기 직접,공동주택,제주도,1.04
19790916,최상층 지붕,외기 간접,공동주택,제주도,1.04
19790916,최상층 지붕,외기 직접,공동주택 외,제주도,1.04
19790916,최상층 지붕,외기 간접,공동주택 외,제주도,1.04
19790916,바닥난방인 최하층 바닥,외기 직접,공동주택,제주도,1.74
19790916,바닥난방이 아닌 최하층 바닥,외기 직접,공동주택,제주도,1.74
19790916,바닥난방인 최하층 바닥,외기 간접,공동주택,제주도,1.74
19790916,바닥난방이 아닌 최하층 바닥,외기 간접,공동주택,제주도,1.74
19790916,바닥난방인 최하층 바닥,외기 직접,공동주택 외,제주도,1.74
19790916,바닥난방이 아닌 최하층 바닥,외기 직접,공동주택 외,제주도,1.74
19790916,바닥난방인 최하층 바닥,외기 간접,공동주택 외,제주도,1.74
19790916,바닥난방이 아닌 최하층 바닥,외기 간접,공동주택 외,제주도,1.74
19790916,바닥난방인 층간바닥,외기 직접,공동주택,제주도,1.74
19790916,바닥난방인 층간바닥,외기 직접,공동주택 외,제주도,1.74
19790916,바닥난방인 층간바닥,외기 간접,공동주택,제주도,1.74
19790916,바닥난방인 층간바닥,외기 간접,공동주택 외,제주도,1.74
19790916,바닥난방이 아닌 층간바닥,외기 직접,공동주택,제주도,1.74
19790916,바닥난방이 아닌 층간바닥,외기 직접,공동주택 외,제주도,1.74
19790916,바닥난방이 아닌 층간바닥,외기 간접,공동주택,제주도,1.74
19790916,바닥난방이 아닌 층간바닥,외기 간접,공동주택 외,제주도,1.74
19000101,외벽,외기 직접,공동주택,중부1,1.04
19000101,외벽,외기 간접,공동주택,중부1,1.04
19000101,외벽,외기 직접,공동주택 외,중부1,2.09
19000101,외벽,외기 간접,공동주택 외,중부1,2.09
19000101,최상층 지붕,외기 직접,공동주택,중부1,1.04
19000101,최상층 지붕,외기 간접,공동주택,중부1,1.04
19000101,최상층 지붕,외기 직접,공동주택 외,중부1,1.04
19000101,최상층 지붕,외기 간접,공동주택 외,중부1,1.04
19000101,바닥난방인 최하층 바닥,외기 직접,공동주택,중부1,1.74
19000101,바닥난방이 아닌 최하층 바닥,외기 직접,공동주택,중부1,1.74
19000101,바닥난방인 최하층 바닥,외기 간접,공동주택,중부1,1.74
19000101,바닥난방이 아닌 최하층 바닥,외기 간접,공동주택,중부1,1.74
19000101,바닥난방인 최하층 바닥,외기 직접,공동주택 외,중부1,1.74
19000101,바닥난방이 아닌 최하층 바닥,외기 직접,공동주택 외,중부1,1.74
19000101,바닥난방인 최하층 바닥,외기 간접,공동주택 외,중부1,1.74
19000101,바닥난방이 아닌 최하층 바닥,외기 간접,공동주택 외,중부1,1.74
19000101,바닥난방인 층간바닥,외기 직접,공동주택,중부1,1.74
19000101,바닥난방인 층간바닥,외기 직접,공동주택 외,중부1,1.74
19000101,바닥난방인 층간바닥,외기 간접,공동주택,중부1,1.74
19000101,바닥난방인 층간바닥,외기 간접,공동주택 외,중부1,1.74
19000101,바닥난방이 아닌 층간바닥,외기 직접,공동주택,중부1,1.74
19000101,바닥난방이 아닌 층간바닥,외기 직접,공동주택 외,중부1,1.74
19000101,바닥난방이 아닌 층간바닥,외기 간접,공동주택,중부1,1.74
19000101,바닥난방이 아닌 층간바닥,외기 간접,공동주택 외,중부1,1.74
19000101,외벽,외기 직접,공동주택,중부2,1.04
19000101,외벽,외기 간접,공동주택,중부2,1.04
19000101,외벽,외기 직접,공동주택 외,중부2,2.09
19000101,외벽,외기 간접,공동주택 외,중부2,2.09
19000101,최상층 지붕,외기 직접,공동주택,중부2,1.04
19000101,최상층 지붕,외기 간접,공동주택,중부2,1.04
19000101,최상층 지붕,외기 직접,공동주택 외,중부2,1.04
19000101,최상층 지붕,외기 간접,공동주택 외,중부2,1.04
19000101,바닥난방인 최하층 바닥,외기 직접,공동주택,중부2,1.74
19000101,바닥난방이 아닌 최하층 바닥,외기 직접,공동주택,중부2,1.74
19000101,바닥난방인 최하층 바닥,외기 간접,공동주택,중부2,1.74
19000101,바닥난방이 아닌 최하층 바닥,외기 간접,공동주택,중부2,1.74
19000101,바닥난방인 최하층 바닥,외기 직접,공동주택 외,중부2,1.74
19000101,바닥난방이 아닌 최하층 바닥,외기 직접,공동주택 외,중부2,1.74
19000101,바닥난방인 최하층 바닥,외기 간접,공동주택 외,중부2,1.74
19000101,바닥난방이 아닌 최하층 바닥,외기 간접,공동주택 외,중부2,1.74
19000101,바닥난방인 층간바닥,외기 직접,공동주택,중부2,1.74
19000101,바닥난방인 층간바닥,외기 직접,공동주택 외,중부2,1.74
19000101,바닥난방인 층간바닥,외기 간접,공동주택,중부2,1.74
19000101,바닥난방인 층간바닥,외기 간접,공동주택 외,중부2,1.74
19000101,바닥난방이 아닌 층간바닥,외기 직접,공동주택,중부2,1.74
19000101,바닥난방이 아닌 층간바닥,외기 직접,공동주택 외,중부2,1.74
19000101,바닥난방이 아닌 층간바닥,외기 간접,공동주택,중부2,1.74
19000101,바닥난방이 아닌 층간바닥,외기 간접,공동주택 외,중부2,1.74
19000101,외벽,외기 직접,공동주택,남부,1.04
19000101,외벽,외기 간접,공동주택,남부,1.04
19000101,외벽,외기 직접,공동주택 외,남부,2.09
19000101,외벽,외기 간접,공동주택 외,남부,2.09
19000101,최상층 지붕,외기 직접,공동주택,남부,1.04
19000101,최상층 지붕,외기 간접,공동주택,남부,1.04
19000101,최상층 지붕,외기 직접,공동주택 외,남부,1.04
19000101,최상층 지붕,외기 간접,공동주택 외,남부,1.04
19000101,바닥난방인 최하층 바닥,외기 직접,공동주택,남부,1.74
19000101,바닥난방이 아닌 최하층 바닥,외기 직접,공동주택,남부,1.74
19000101,바닥난방인 최하층 바닥,외기 간접,공동주택,남부,1.74
19000101,바닥난방이 아닌 최하층 바닥,외기 간접,공동주택,남부,1.74
19000101,바닥난방인 최하층 바닥,외기 직접,공동주택 외,남부,1.74
19000101,바닥난방이 아닌 최하층 바닥,외기 직접,공동주택 외,남부,1.74
19000101,바닥난방인 최하층 바닥,외기 간접,공동주택 외,남부,1.74
19000101,바닥난방이 아닌 최하층 바닥,외기 간접,공동주택 외,남부,1.74
19000101,바닥난방인 층간바닥,외기 직접,공동주택,남부,1.74
19000101,바닥난방인 층간바닥,외기 직접,공동주택 외,남부,1.74
19000101,바닥난방인 층간바닥,외기 간접,공동주택,남부,1.74
19000101,바닥난방인 층간바닥,외기 간접,공동주택 외,남부,1.74
19000101,바닥난방이 아닌 층간바닥,외기 직접,공동주택,남부,1.74
19000101,바닥난방이 아닌 층간바닥,외기 직접,공동주택 외,남부,1.74
19000101,바닥난방이 아닌 층간바닥,외기 간접,공동주택,남부,1.74
19000101,바닥난방이 아닌 층간바닥,외기 간접,공동주택 외,남부,1.74
19000101,외벽,외기 직접,공동주택,제주도,1.04
19000101,외벽,외기 간접,공동주택,제주도,1.04
19000101,외벽,외기 직접,공동주택 외,제주도,2.09
19000101,외벽,외기 간접,공동주택 외,제주도,2.09
19000101,최상층 지붕,외기 직접,공동주택,제주도,1.04
19000101,최상층 지붕,외기 간접,공동주택,제주도,1.04
19000101,최상층 지붕,외기 직접,공동주택 외,제주도,1.04
19000101,최상층 지붕,외기 간접,공동주택 외,제주도,1.04
19000101,바닥난방인 최하층 바닥,외기 직접,공동주택,제주도,1.74
19000101,바닥난방이 아닌 최하층 바닥,외기 직접,공동주택,제주도,1.74
19000101,바닥난방인 최하층 바닥,외기 간접,공동주택,제주도,1.74
19000101,바닥난방이 아닌 최하층 바닥,외기 간접,공동주택,제주도,1.74
19000101,바닥난방인 최하층 바닥,외기 직접,공동주택 외,제주도,1.74
19000101,바닥난방이 아닌 최하층 바닥,외기 직접,공동주택 외,제주도,1.74
19000101,바닥난방인 최하층 바닥,외기 간접,공동주택 외,제주도,1.74
19000101,바닥난방이 아닌 최하층 바닥,외기 간접,공동주택 외,제주도,1.74
19000101,바닥난방인 층간바닥,외기 직접,공동주택,제주도,1.74
19000101,바닥난방인 층간바닥,외기 직접,공동주택 외,제주도,1.74
19000101,바닥난방인 층간바닥,외기 간접,공동주택,제주도,1.74
19000101,바닥난방인 층간바닥,외기 간접,공동주택 외,제주도,1.74
19000101,바닥난방이 아닌 층간바닥,외기 직접,공동주택,제주도,1.74
19000101,바닥난방이 아닌 층간바닥,외기 직접,공동주택 외,제주도,1.74
19000101,바닥난방이 아닌 층간바닥,외기 간접,공동주택,제주도,1.74
19000101,바닥난방이 아닌 층간바닥,외기 간접,공동주택 외,제주도,1.74
